date_period,value,company_code,company,particulars,gl_account,account_no,update_datetime
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,LT QualP Liab SFAS87,OCOA/2101000050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,LT232140030000107873,OCOA/1701010021,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Mach & Equip,OCOA/1000000050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Mach & Equip-AD,OCOA/1000010050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Mach & Equip-AI,OCOA/1000020050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Main Bank 1,OCOA/1701010010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Main Bank 2,OCOA/1701010020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Main Bank 3,OCOA/1701010030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Main Bank 4,OCOA/1701010040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Main Bank 5,OCOA/1701010050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Maint - Xfer In/Out,OCOA/4400010040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Maint-Civil Oth Serv,OCOA/4400010070,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Maint-Elect Matl,OCOA/4400010025,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Maint-Electr Service,OCOA/4400010060,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Maint-Mech Matrl,OCOA/4400010015,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Maint-Mech Service,OCOA/4400010055,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Maint/Ops Tar Labour,OCOA/9043001053,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Maintenance Labour,OCOA/9043000560,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Maintenance Ot,OCOA/9043000570,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Manag Consulting,OCOA/4605000020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Manpower - Ext(IT),OCOA/4616000250,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Manual Rec I/C,OCOA/1600020300,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,MatStock Upload-Migr,OCOA/8900000040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Meal Allowance,OCOA/4202010050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Medical Plan,OCOA/2301001055,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Medical Plan,OCOA/4202030110,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Mis Services-SMT,OCOA/9021000080,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Misc Accural/Payable,OCOA/2300010990,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Misc Bank 4,OCOA/1701010043,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Misc Expense(ITONLY),OCOA/4616000260,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Misc. Rec - Local,OCOA/1600000110,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Misc. Rec NCA - IC,OCOA/1601040010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Mobile,OCOA/4614000020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,N-Trav Business Meal,OCOA/4630000045,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Non TP - Foreign,OCOA/2200010110,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Non-dis 401 Contribu,OCOA/2301001080,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Non-Stock Mat Operat,OCOA/9021000190,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,NonProcurementCharge,OCOA/4617000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,NRV of by product,OCOA/4005000085,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,NRV of FG,OCOA/4005000090,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,NRV of Others,OCOA/4005000100,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,NRV of RM,OCOA/4005000020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,NRV of SFG,OCOA/4005000080,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,NTrade Payable Local,OCOA/2200000110,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Ocean Freight (SCM),OCOA/4500000060,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Office Equip-AD,OCOA/1000010100,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Office Equipments,OCOA/1000000100,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Office Supplies,OCOA/4621000020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Opening Balance,OCOA/2904000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Operating M/S/T,OCOA/4621000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Oth profconsu notech,OCOA/4605000040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Oth Rec <1Yr,OCOA/1808020010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Oth Tech Consultancy,OCOA/4605010040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,OthEHS ServCharge,OCOA/4608000990,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Other benefits,OCOA/4202030080,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Other current accrua,OCOA/2300010160,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Other Equipment Rent,OCOA/4600010020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Other Intang Assets,OCOA/1100000110,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Other Non OpEx,OCOA/4931000030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Other Operating Exp,OCOA/4630000090,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Other Pension Costs,OCOA/4202030095,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Other Prepayments,OCOA/1802010990,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Other Rentals,OCOA/9021000160,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Other Selling Exp.,OCOA/4508000040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Other sites costOper,OCOA/4630000100,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Other Taxes,OCOA/4602000080,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,OtherIntang Asset-AA,OCOA/1100010110,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Others (Ca),OCOA/1808900010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Others (Nca),OCOA/1404000060,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Others Prov (NCL),OCOA/2102030060,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Others rec VAT Tax,OCOA/1808080010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,OthOperatingInc-Misc,OCOA/3100900010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Othr Non Oper Income,OCOA/3101900010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Oths Payable RPT,OCOA/2200030110,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Oths rec invoiced,OCOA/1808040080,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Outbound Freight Pro,OCOA/4500000190,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Outgoing Bank 1,OCOA/1701010012,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Outgoing Bank 3,OCOA/1701010032,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Outgoing Bank 4,OCOA/1701010042,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Outgoing Bank 5,OCOA/1701010052,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Outsourced ManpoCost,OCOA/4202010100,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Overtime - Salaried,OCOA/4202010080,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Overtime - Wages,OCOA/4202010090,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Packing Mat Consumed,OCOA/4000030010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Packing Materials,OCOA/1500020010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Payroll Ded Garnish,OCOA/2301001085,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Pc Change In Stock,OCOA/4001010010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Pc Change Stk Offset,OCOA/4001010020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Pc Delivery From PC,OCOA/4005000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,PC GL Clearing,OCOA/2390900040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,PC GL Clearing CO,OCOA/2390900050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Pc Internal Revenue,OCOA/3001140010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Perquisites,OCOA/4202030040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,PersonnelRecruitment,OCOA/4612000140,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Plant Rent,OCOA/4600000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Prepaid Ins - BI,OCOA/1802000040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Prepaid Ins-Others,OCOA/1802000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Prepayment >1 Year,OCOA/1404000140,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Price Diff Chem&Add,OCOA/4000020550,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Price Diff FG,OCOA/4000010550,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Price Diff PackMat,OCOA/4000030550,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Price Diff Utilities,OCOA/4000040550,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,PriceDiff Trade Good,OCOA/4003000060,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,PriceDiff-Production,OCOA/4000050300,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Print And Stationery,OCOA/4621000040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Printer Rent,OCOA/4600010010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,ProcurementChargeROH,OCOA/4007000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Property Insurance,OCOA/4603000140,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Property Tax,OCOA/4602000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Property Tax Payable,OCOA/2300010090,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Prov for defer tax,OCOA/4800000070,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Prov for Doubt-Local,OCOA/1600000020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Prov for NRV of RM,OCOA/4005000030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Prov NRV of FG,OCOA/4005000120,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Prov Rev Pr diff Exp,OCOA/3000140020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,ProvidentFund-Local,OCOA/2301001100,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Pta Consumed,OCOA/4000000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Rail Freight (SCM),OCOA/4500000030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Railcar Maint&Repair,OCOA/4500000160,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Raw Materials,OCOA/1500000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Re - Others,OCOA/2904000050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Real Exch. G/L ONCA,OCOA/4703000180,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Regional Office Rent,OCOA/4600000030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Registration FeeStat,OCOA/4623000040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Relocation Expense,OCOA/4612000150,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Rent Income,OCOA/3100000030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Rent-Tools & Equipm,OCOA/9021000150,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Rental ISO Container,OCOA/4500000165,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Research Expenses,OCOA/9042000700,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Research Services,OCOA/4622000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Reval Diff Chem&Add,OCOA/4000020560,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Reval FG consumed,OCOA/4000010560,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Reval oth RM consum,OCOA/4000000910,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Reval Other by prod.,OCOA/4000010180,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Rewards/Awards,OCOA/4612000100,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,ReX Gain on Cash&CE,OCOA/4703000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,ReX Gain on OthLiab,OCOA/4703000100,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,ReX Gain on Trade AP,OCOA/4703000060,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,ReX Gain on Trade AR,OCOA/4703000020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,RM Chg_InvPRD- Recla,OCOA/4000000990,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,RM Cons PRD - Reclas,OCOA/4000000905,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,RM Others Cons,OCOA/4000000590,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,RM Others SemiFin,OCOA/4000010160,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,RM Price Diff,OCOA/4000000900,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Road Freight (SCM),OCOA/4500000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,ROU - Asset Clearing,OCOA/1001000990,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Rou - Buildings,OCOA/1001000020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,ROU - Buildings - AD,OCOA/1001010020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,ROU-Leasehold Land,OCOA/1001000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,ROU-LeaseholdLand-AD,OCOA/1001010010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,ROU-Mach & Equip,OCOA/1001000040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,ROU-Mach & Equip-AD,OCOA/1001010040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,ROU-Transpo Equip-AD,OCOA/1001010060,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,ROU-Transport Equip,OCOA/1001000060,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Rounding Off Others,OCOA/4629000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Royalty Expenses,OCOA/4601000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Safety Equipment,OCOA/4608000080,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Sal - Fringe - OPEB,OCOA/4202030135,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Sal Fringe Pensions,OCOA/4202040170,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Salaries,OCOA/4202010010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Salary Payable,OCOA/2300010010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Sales -Unbilled Rev,OCOA/3001120010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Sales FOBr Expo,OCOA/3000000050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Sales of Goods Dom,OCOA/3000000020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Sales of Goods Expo,OCOA/3000000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Sales of RM Domestic,OCOA/3000010020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Sales of ServiceExpo,OCOA/3000040010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Sales ofgoods ExpMan,OCOA/3000000040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Sales Tax Pay-State,OCOA/2302001010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Sales Trading Dom,OCOA/3000070020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Sales Trading Export,OCOA/3000070010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Sales/Vol Reb Accrua,OCOA/2306000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,SalesCom - Dom,OCOA/4503000020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,SCE Depreciation,OCOA/9043000040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,SCE Factory Overhead,OCOA/9043000050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,SCE Labor/Manpower,OCOA/9043000020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,SCE Other Difference,OCOA/9042000900,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,SCE StoresSpares&Mai,OCOA/9043000030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Secured Revolv Loan,OCOA/2002000055,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Security Dep Local,OCOA/1808040010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Security Services,OCOA/4608000060,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Selling & Marketing,OCOA/9042000600,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Selling Depreciation,OCOA/9042000620,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Selling Repair&Maint,OCOA/9042000630,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Selling&Marketing MP,OCOA/9042000610,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Semi Finished Goods,OCOA/1500040010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Server Software(IT),OCOA/4616000210,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Service(IT ONLY),OCOA/4616000230,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Severance Pay,OCOA/2101000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,SF Goods Cons,OCOA/4000010010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,SFG Price Diff.,OCOA/4000010150,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Share Capital,OCOA/2900000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Shared Service - JV,OCOA/4632000070,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,ShipmentCancel SCM,OCOA/4500000070,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Shutdown expenses,OCOA/4400010080,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Slow-moving of FG,OCOA/4005000060,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Slow-moving of Oth,OCOA/4005000070,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Small Differences,OCOA/4000060040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Special Allowance,OCOA/4202010030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,ST SP & Maintenance,OCOA/9042000300,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Staff Welfare,OCOA/4612000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Storage/Warehousing,OCOA/4500010010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Store Spare Prov NRV,OCOA/1501010060,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Stores & Spares-AD,OCOA/1000010110,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Stores And Spares,OCOA/1500060010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Stores Cons Var,OCOA/4400000030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Stores Cons Var,OCOA/4400000050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,US11,IV Oxides LLC,Available days,Stores Spare Prov SM,OCOA/1501000060,2024-06-21 12:11:20.114959
